Timestamp,Location,Crime Type,Crime Count,Population Density,Police Presence
2021-05-29,Bengaluru,Burglary,41,18739,Medium
2021-05-29,Chennai,Assault,42,15915,High
2021-05-29,Delhi,Fraud,49,15905,Low
2021-05-30,Chennai,Vandalism,16,26461,Low
2021-05-30,Delhi,Burglary,46,7609,Medium
2021-05-30,Chennai,Burglary,19,28135,Medium
2021-05-30,Mumbai,Theft,16,23345,Medium
2021-05-30,Mumbai,Vandalism,27,13467,Low
2021-05-30,Bengaluru,Vandalism,1,4824,Medium
2021-05-30,Mumbai,Theft,16,12021,Low
2021-05-31,Bengaluru,Theft,45,15342,High
2021-05-31,Chennai,Assault,15,19366,Medium
2021-05-31,Delhi,Fraud,10,25147,High
2021-05-31,Mumbai,Assault,23,28472,High
2021-05-31,Bengaluru,Burglary,3,16416,Low
2021-06-01,Mumbai,Assault,42,17472,Medium
2021-06-01,Chennai,Vandalism,27,17014,Low
2021-06-01,Delhi,Assault,17,20259,Low
2021-06-01,Mumbai,Burglary,42,23368,Medium
2021-06-02,Kolkata,Vandalism,15,9827,Medium
2021-06-02,Kolkata,Vandalism,7,15878,Medium
2021-06-02,Chennai,Assault,17,24762,Low
2021-06-02,Kolkata,Fraud,43,16836,Low
2021-06-03,Chennai,Assault,12,9778,Low
2021-06-03,Delhi,Assault,3,29091,High
2021-06-03,Mumbai,Burglary,46,6441,Low
2021-06-03,Chennai,Burglary,4,10200,Low
2021-06-03,Delhi,Fraud,7,19640,Medium
2021-06-03,Bengaluru,Fraud,33,18797,Medium
2021-06-04,Delhi,Burglary,30,5014,Low
2021-06-04,Kolkata,Fraud,49,27955,Low
2021-06-04,Chennai,Vandalism,15,9678,Medium
2021-06-04,Bengaluru,Fraud,40,27770,Low
2021-06-04,Chennai,Assault,23,10368,High
2021-06-04,Mumbai,Fraud,22,20988,Low
2021-06-05,Mumbai,Fraud,27,4458,Low
2021-06-05,Bengaluru,Fraud,3,14030,High
2021-06-06,Delhi,Assault,40,14103,Low
2021-06-06,Chennai,Vandalism,26,4554,Low
2021-06-07,Kolkata,Burglary,16,4127,High
2021-06-07,Mumbai,Theft,42,12338,Medium
2021-06-07,Mumbai,Theft,46,25536,Medium
2021-06-08,Mumbai,Vandalism,29,25134,Medium
2021-06-08,Bengaluru,Fraud,32,8299,Medium
2021-06-08,Kolkata,Burglary,2,20541,Medium
2021-06-09,Delhi,Burglary,38,25558,Medium
2021-06-09,Bengaluru,Fraud,47,25984,High
2021-06-09,Mumbai,Fraud,49,25387,Low
2021-06-09,Delhi,Burglary,24,19437,High
2021-06-09,Chennai,Theft,33,2472,Low
2021-06-10,Kolkata,Assault,32,16301,High
2021-06-10,Mumbai,Assault,7,4251,High
2021-06-11,Kolkata,Assault,43,10657,High
2021-06-12,Mumbai,Vandalism,33,29562,High
2021-06-12,Delhi,Burglary,19,11690,Low
2021-06-13,Chennai,Vandalism,8,5652,Low
2021-06-14,Bengaluru,Burglary,17,20164,Medium
2021-06-15,Delhi,Theft,3,14336,High
2021-06-15,Chennai,Burglary,23,18696,Low
2021-06-15,Bengaluru,Burglary,25,1592,Low
2021-06-15,Mumbai,Burglary,37,4733,Low
2021-06-15,Mumbai,Fraud,27,22948,Medium
2021-06-16,Chennai,Assault,46,3910,Medium
2021-06-16,Mumbai,Theft,8,13579,High
2021-06-16,Delhi,Vandalism,17,16565,Medium
2021-06-17,Delhi,Vandalism,15,6955,High
2021-06-17,Delhi,Assault,26,9580,Medium
2021-06-17,Kolkata,Vandalism,46,7944,Medium
2021-06-17,Delhi,Vandalism,31,27057,High
2021-06-18,Mumbai,Fraud,13,24306,High
2021-06-19,Mumbai,Burglary,11,27875,Medium
2021-06-19,Chennai,Fraud,40,1094,High
2021-06-19,Chennai,Fraud,17,14829,Medium
2021-06-20,Bengaluru,Fraud,9,28566,Low
2021-06-20,Delhi,Theft,7,22460,High
2021-06-20,Bengaluru,Theft,10,18138,Low
2021-06-20,Chennai,Burglary,29,10993,High
2021-06-20,Delhi,Vandalism,35,14309,Medium
2021-06-21,Chennai,Assault,47,8081,Low
2021-06-23,Kolkata,Burglary,23,11218,Low
2021-06-23,Bengaluru,Theft,38,3727,Medium
2021-06-23,Bengaluru,Vandalism,28,25459,High
2021-06-23,Kolkata,Assault,45,10589,Medium
2021-06-23,Bengaluru,Fraud,41,8634,Low
2021-06-23,Chennai,Theft,45,18576,Low
2021-06-23,Delhi,Fraud,9,4348,Low
2021-06-24,Bengaluru,Burglary,13,29695,Medium
2021-06-24,Mumbai,Vandalism,29,15674,High
2021-06-24,Mumbai,Theft,29,14145,Medium
2021-06-24,Delhi,Assault,35,12157,Low
2021-06-25,Kolkata,Assault,24,5281,High
2021-06-25,Delhi,Vandalism,40,4810,Medium
2021-06-25,Delhi,Fraud,40,2225,High
2021-06-25,Kolkata,Theft,45,13125,Medium
2021-06-25,Mumbai,Burglary,48,25320,Low
2021-06-26,Mumbai,Fraud,2,18151,Medium
2021-06-26,Bengaluru,Fraud,26,23119,Medium
2021-06-27,Bengaluru,Fraud,31,13675,Low
2021-06-27,Mumbai,Fraud,8,29718,High
2021-06-27,Delhi,Fraud,2,21198,Low
2021-06-29,Bengaluru,Vandalism,46,29205,Low
2021-06-29,Kolkata,Assault,10,3812,Low
2021-06-29,Bengaluru,Burglary,21,18251,High
2021-06-29,Kolkata,Burglary,32,11483,Low
2021-06-29,Mumbai,Fraud,37,3345,High
2021-06-29,Mumbai,Assault,20,25070,Low
2021-06-30,Kolkata,Burglary,31,5510,Medium
2021-06-30,Delhi,Assault,35,20396,Medium
2021-06-30,Kolkata,Vandalism,38,22545,High
2021-06-30,Chennai,Fraud,13,27456,Low
2021-07-01,Kolkata,Assault,26,14777,High
2021-07-01,Bengaluru,Vandalism,42,25233,Medium
2021-07-02,Mumbai,Fraud,9,26195,Medium
2021-07-02,Chennai,Fraud,17,26457,Medium
2021-07-03,Mumbai,Fraud,49,11130,Low
2021-07-03,Kolkata,Vandalism,48,17937,Low
2021-07-03,Mumbai,Assault,22,1690,Low
2021-07-04,Bengaluru,Theft,3,1948,Low
2021-07-04,Mumbai,Fraud,32,18400,Medium
2021-07-04,Delhi,Fraud,17,29840,Low
2021-07-05,Delhi,Fraud,18,15599,Medium
2021-07-05,Chennai,Theft,45,26043,Low
2021-07-06,Delhi,Vandalism,31,16994,High
2021-07-06,Delhi,Theft,21,1125,Low
2021-07-06,Chennai,Assault,46,9797,Medium
2021-07-06,Bengaluru,Fraud,40,17192,Low
2021-07-06,Mumbai,Assault,16,8923,Medium
2021-07-07,Delhi,Burglary,15,10122,High
2021-07-07,Bengaluru,Burglary,1,24510,High
2021-07-07,Delhi,Theft,25,24500,Low
2021-07-07,Delhi,Burglary,12,9785,Low
2021-07-07,Chennai,Fraud,3,28817,Low
2021-07-08,Chennai,Theft,7,11804,Low
2021-07-08,Chennai,Assault,33,8546,Low
2021-07-10,Chennai,Theft,12,18092,High
2021-07-10,Mumbai,Fraud,8,11659,Low
2021-07-10,Kolkata,Vandalism,24,28192,Low
2021-07-10,Mumbai,Fraud,15,6439,Low
2021-07-10,Mumbai,Assault,45,20598,Low
2021-07-11,Kolkata,Burglary,40,19018,High
2021-07-11,Kolkata,Burglary,5,11684,High
2021-07-11,Delhi,Theft,48,16502,High
2021-07-12,Kolkata,Assault,43,17868,Low
2021-07-12,Kolkata,Burglary,7,15891,High
2021-07-12,Mumbai,Fraud,31,24178,Low
2021-07-12,Delhi,Burglary,36,22263,Medium
2021-07-12,Mumbai,Fraud,49,26914,Medium
2021-07-12,Kolkata,Assault,12,24082,Low
2021-07-12,Bengaluru,Vandalism,12,25044,Medium
2021-07-13,Chennai,Burglary,40,28087,Medium
2021-07-13,Bengaluru,Burglary,16,29333,Medium
2021-07-13,Chennai,Burglary,34,7582,Low
2021-07-13,Kolkata,Theft,20,12057,High
2021-07-13,Mumbai,Fraud,26,26196,Medium
2021-07-13,Kolkata,Fraud,12,12909,High
2021-07-13,Bengaluru,Theft,10,22331,Low
2021-07-14,Mumbai,Assault,6,27278,High
2021-07-14,Kolkata,Assault,34,2263,High
2021-07-14,Mumbai,Vandalism,5,14578,Medium
2021-07-14,Delhi,Fraud,34,19196,High
2021-07-14,Delhi,Vandalism,28,16808,Low
2021-07-14,Kolkata,Theft,47,14813,Low
2021-07-16,Delhi,Vandalism,47,29172,Low
2021-07-16,Delhi,Assault,13,22858,High
2021-07-16,Delhi,Vandalism,26,28802,Low
2021-07-16,Chennai,Vandalism,3,3852,Medium
2021-07-16,Delhi,Assault,28,13550,High
2021-07-16,Kolkata,Assault,4,19974,Medium
2021-07-17,Kolkata,Assault,9,13748,Low
2021-07-17,Mumbai,Burglary,26,22921,Medium
2021-07-17,Bengaluru,Burglary,25,28681,Medium
2021-07-17,Kolkata,Assault,48,17853,High
2021-07-18,Delhi,Fraud,5,28268,Medium
2021-07-18,Bengaluru,Burglary,22,4540,High
2021-07-19,Mumbai,Theft,9,21143,Medium
2021-07-19,Kolkata,Burglary,20,26802,High
2021-07-19,Mumbai,Theft,27,5691,High
2021-07-19,Chennai,Vandalism,44,24996,Medium
2021-07-20,Kolkata,Burglary,1,20046,Medium
2021-07-20,Delhi,Assault,19,26172,High
2021-07-20,Kolkata,Fraud,4,25497,High
2021-07-21,Bengaluru,Burglary,30,6125,Low
2021-07-22,Chennai,Assault,25,16773,Low
2021-07-22,Delhi,Burglary,14,23094,Low
2021-07-22,Delhi,Assault,19,1093,Medium
2021-07-23,Kolkata,Fraud,33,11082,Low
2021-07-23,Delhi,Fraud,29,17800,Medium
2021-07-23,Delhi,Assault,20,16716,Low
2021-07-23,Kolkata,Fraud,28,16640,Low
2021-07-23,Bengaluru,Theft,44,24743,Low
2021-07-24,Mumbai,Burglary,21,20965,Medium
2021-07-24,Kolkata,Fraud,6,19404,Low
2021-07-24,Kolkata,Burglary,10,27809,Medium
2021-07-24,Delhi,Assault,25,15202,High
2021-07-25,Chennai,Assault,42,2224,Medium
2021-07-25,Kolkata,Burglary,42,17082,Low
2021-07-26,Chennai,Vandalism,6,12869,Low
2021-07-26,Kolkata,Assault,3,5019,Low
2021-07-26,Bengaluru,Vandalism,5,2785,Low
2021-07-26,Chennai,Theft,48,3809,High
2021-07-27,Bengaluru,Assault,29,10102,High
2021-07-27,Mumbai,Theft,13,4399,Medium
2021-07-27,Chennai,Theft,34,5100,Low
2021-07-27,Mumbai,Fraud,33,7019,Low
2021-07-28,Bengaluru,Assault,3,24358,Medium
2021-07-28,Kolkata,Assault,25,24652,High
2021-07-28,Mumbai,Vandalism,36,9652,High
2021-07-28,Bengaluru,Vandalism,39,23990,Medium
2021-07-28,Chennai,Vandalism,35,27691,Low
2021-07-28,Chennai,Burglary,33,4625,Low
2021-07-29,Chennai,Assault,25,12692,Medium
2021-07-29,Bengaluru,Assault,15,9436,High
2021-07-30,Chennai,Vandalism,10,21441,Low
2021-07-30,Mumbai,Fraud,30,24052,Medium
2021-07-31,Kolkata,Theft,27,9800,Medium
2021-07-31,Mumbai,Burglary,35,6546,High
2021-07-31,Kolkata,Theft,3,23402,Low
2021-07-31,Delhi,Vandalism,13,23088,High
2021-08-01,Kolkata,Fraud,19,8408,Low
2021-08-01,Delhi,Assault,17,6830,Medium
2021-08-01,Kolkata,Theft,40,14616,Medium
2021-08-01,Kolkata,Burglary,6,28925,Low
2021-08-02,Kolkata,Assault,9,18929,Low
2021-08-02,Delhi,Fraud,40,16391,High
2021-08-03,Mumbai,Burglary,40,14678,Low
2021-08-03,Kolkata,Fraud,48,24161,Low
2021-08-03,Chennai,Vandalism,9,14045,Low
2021-08-03,Bengaluru,Fraud,26,3257,Low
2021-08-03,Mumbai,Fraud,41,4415,High
2021-08-04,Chennai,Fraud,22,19485,High
2021-08-04,Delhi,Theft,43,15011,Low
2021-08-04,Mumbai,Vandalism,13,24950,Medium
2021-08-05,Kolkata,Assault,37,16874,Low
2021-08-05,Delhi,Assault,29,25041,High
2021-08-06,Chennai,Fraud,46,16150,Medium
2021-08-06,Bengaluru,Assault,32,24888,Medium
2021-08-06,Kolkata,Vandalism,1,2210,High
2021-08-07,Mumbai,Vandalism,41,15126,Medium
2021-08-07,Bengaluru,Fraud,5,6058,Low
2021-08-08,Bengaluru,Vandalism,20,22088,Medium
2021-08-08,Mumbai,Burglary,45,12956,Medium
2021-08-09,Chennai,Vandalism,21,4390,Low
2021-08-09,Kolkata,Assault,37,16955,Low
2021-08-10,Kolkata,Burglary,40,1909,High
2021-08-10,Bengaluru,Fraud,17,1735,High
2021-08-10,Chennai,Fraud,26,4314,Medium
2021-08-10,Mumbai,Theft,12,3914,Low
2021-08-10,Delhi,Assault,25,1185,Low
2021-08-10,Chennai,Fraud,7,25945,High
2021-08-10,Bengaluru,Assault,36,12649,High
2021-08-10,Delhi,Theft,43,26147,High
2021-08-11,Chennai,Vandalism,33,8447,Medium
2021-08-11,Delhi,Assault,34,24274,Medium
2021-08-11,Delhi,Fraud,21,25583,High
2021-08-11,Mumbai,Theft,24,20933,High
2021-08-11,Mumbai,Assault,3,15367,High
2021-08-12,Mumbai,Vandalism,19,25682,Low
2021-08-12,Chennai,Fraud,22,8453,Low
2021-08-13,Bengaluru,Fraud,3,16925,Low
2021-08-14,Chennai,Burglary,29,12880,High
2021-08-14,Chennai,Theft,33,27737,High
2021-08-15,Mumbai,Burglary,10,15468,Low
2021-08-15,Delhi,Theft,36,23316,Low
2021-08-15,Chennai,Assault,19,10226,Medium
2021-08-15,Delhi,Theft,31,4575,Low
2021-08-15,Mumbai,Fraud,47,26247,High
2021-08-15,Delhi,Vandalism,18,24750,Low
2021-08-16,Mumbai,Fraud,48,12305,Low
2021-08-16,Mumbai,Vandalism,23,4019,Medium
2021-08-16,Delhi,Assault,28,28326,Medium
2021-08-16,Kolkata,Theft,15,18426,Low
2021-08-16,Bengaluru,Vandalism,31,6248,Medium
2021-08-17,Mumbai,Theft,35,19458,Medium
2021-08-17,Bengaluru,Fraud,24,17747,High
2021-08-17,Delhi,Theft,7,7294,Medium
2021-08-18,Bengaluru,Burglary,29,4255,Medium
2021-08-18,Chennai,Burglary,36,26974,High
2021-08-18,Kolkata,Fraud,15,18938,Low
2021-08-18,Delhi,Burglary,24,25394,Low
2021-08-19,Mumbai,Vandalism,7,5752,Medium
2021-08-20,Kolkata,Burglary,38,10755,High
2021-08-20,Delhi,Assault,25,19459,High
2021-08-20,Delhi,Vandalism,27,13333,Medium
2021-08-20,Delhi,Burglary,15,13965,High
2021-08-20,Kolkata,Burglary,26,2025,Low
2021-08-20,Chennai,Vandalism,42,16352,Medium
2021-08-20,Bengaluru,Fraud,29,28439,High
2021-08-23,Delhi,Vandalism,19,24039,Medium
2021-08-23,Delhi,Vandalism,4,6125,Medium
2021-08-23,Chennai,Theft,5,28081,Medium
2021-08-23,Kolkata,Assault,36,22551,Low
2021-08-24,Mumbai,Vandalism,31,14044,High
2021-08-24,Mumbai,Fraud,2,20812,Medium
2021-08-24,Mumbai,Theft,23,15949,Medium
2021-08-24,Mumbai,Burglary,31,14146,High
2021-08-25,Bengaluru,Vandalism,31,22472,Low
2021-08-26,Kolkata,Vandalism,19,16737,Low
2021-08-26,Delhi,Assault,27,5881,Low
2021-08-26,Chennai,Burglary,6,6524,High
2021-08-26,Mumbai,Assault,8,19563,Low
2021-08-27,Bengaluru,Theft,34,29521,Medium
2021-08-27,Kolkata,Assault,17,9144,High
2021-08-27,Bengaluru,Theft,32,10823,Medium
2021-08-27,Mumbai,Theft,12,29620,Low
2021-08-29,Chennai,Burglary,5,2436,Medium
2021-08-29,Kolkata,Fraud,46,23760,Medium
2021-08-29,Mumbai,Fraud,45,29460,High
2021-08-30,Delhi,Theft,44,3019,Low
2021-08-30,Kolkata,Theft,45,16859,Low
2021-08-30,Mumbai,Fraud,3,11180,Medium
2021-08-31,Mumbai,Fraud,43,28112,Low
2021-08-31,Mumbai,Assault,49,16749,Medium
2021-09-01,Mumbai,Vandalism,6,14750,Medium
2021-09-01,Kolkata,Vandalism,3,15329,Medium
2021-09-01,Bengaluru,Assault,18,7579,High
2021-09-01,Kolkata,Burglary,11,19764,Low
2021-09-01,Bengaluru,Burglary,13,10551,Low
2021-09-02,Chennai,Burglary,49,5374,High
2021-09-02,Mumbai,Theft,12,8763,Medium
2021-09-03,Mumbai,Theft,48,4665,High
2021-09-03,Mumbai,Assault,40,4185,High
2021-09-03,Chennai,Fraud,39,8608,Medium
2021-09-04,Delhi,Assault,10,29259,Low
2021-09-04,Chennai,Fraud,43,7121,Medium
2021-09-04,Bengaluru,Theft,28,11769,Low
2021-09-04,Kolkata,Burglary,48,10412,High
2021-09-04,Chennai,Assault,18,24608,High
2021-09-04,Delhi,Assault,23,17310,Low
2021-09-04,Delhi,Vandalism,49,16179,High
2021-09-05,Kolkata,Burglary,37,25599,High
2021-09-05,Chennai,Vandalism,23,25310,Medium
2021-09-05,Chennai,Assault,26,18999,High
2021-09-06,Delhi,Assault,19,11022,Medium
2021-09-06,Bengaluru,Assault,28,4422,High
2021-09-07,Mumbai,Fraud,8,15034,Medium
2021-09-07,Chennai,Theft,20,12959,Low
2021-09-07,Kolkata,Fraud,19,1569,High
2021-09-07,Bengaluru,Fraud,9,21523,High
2021-09-08,Chennai,Assault,35,22703,Low
2021-09-09,Delhi,Fraud,8,5862,High
2021-09-09,Chennai,Vandalism,23,29775,Low
2021-09-09,Mumbai,Fraud,16,25881,Medium
2021-09-09,Bengaluru,Burglary,40,22321,Low
2021-09-10,Delhi,Burglary,2,14447,High
2021-09-10,Delhi,Theft,16,19599,High
2021-09-10,Kolkata,Fraud,8,11957,Low
2021-09-11,Bengaluru,Theft,11,24721,Medium
2021-09-11,Mumbai,Fraud,5,15640,Low
2021-09-11,Chennai,Vandalism,33,14029,Low
2021-09-11,Bengaluru,Vandalism,2,27933,Low
2021-09-11,Bengaluru,Assault,26,10176,High
2021-09-11,Chennai,Assault,18,4962,High
2021-09-11,Bengaluru,Burglary,35,16428,Medium
2021-09-12,Chennai,Vandalism,43,25887,Low
2021-09-12,Mumbai,Theft,31,6983,High
2021-09-12,Mumbai,Fraud,34,27516,Medium
2021-09-13,Bengaluru,Assault,31,28281,Low
2021-09-14,Chennai,Fraud,35,12255,Low
2021-09-14,Mumbai,Fraud,24,17300,High
2021-09-14,Bengaluru,Fraud,28,2120,High
2021-09-15,Chennai,Fraud,37,16040,Low
2021-09-15,Kolkata,Theft,38,25008,Low
2021-09-15,Chennai,Vandalism,16,19690,Medium
2021-09-15,Kolkata,Vandalism,9,1044,Low
2021-09-15,Delhi,Fraud,7,8882,Low
2021-09-16,Bengaluru,Assault,23,25259,High
2021-09-16,Delhi,Burglary,39,24230,High
2021-09-17,Delhi,Fraud,30,18481,Medium
2021-09-18,Kolkata,Vandalism,43,1864,Medium
2021-09-18,Delhi,Theft,38,19073,Low
2021-09-19,Kolkata,Vandalism,34,9847,Medium
2021-09-19,Delhi,Fraud,14,8507,Medium
2021-09-19,Bengaluru,Fraud,18,26269,High
2021-09-19,Mumbai,Fraud,3,13367,Medium
2021-09-19,Mumbai,Theft,41,6101,Medium
2021-09-19,Chennai,Burglary,5,25374,Low
2021-09-20,Chennai,Burglary,9,17220,Medium
2021-09-20,Bengaluru,Assault,24,16398,Low
2021-09-20,Delhi,Fraud,48,26894,Medium
2021-09-20,Kolkata,Assault,10,24824,High
2021-09-20,Bengaluru,Vandalism,25,2294,High
2021-09-20,Bengaluru,Fraud,34,16776,Medium
2021-09-21,Mumbai,Burglary,40,27518,Low
2021-09-21,Kolkata,Assault,7,24304,Low
2021-09-21,Kolkata,Fraud,28,10680,Medium
2021-09-21,Delhi,Fraud,9,8977,Low
2021-09-22,Bengaluru,Vandalism,42,25435,Low
2021-09-22,Delhi,Burglary,1,12628,Low
2021-09-22,Chennai,Assault,10,25868,Medium
2021-09-23,Kolkata,Fraud,44,15772,High
2021-09-23,Delhi,Assault,12,20943,High
2021-09-23,Chennai,Fraud,32,5950,Medium
2021-09-23,Kolkata,Vandalism,1,13202,High
2021-09-23,Kolkata,Burglary,13,14959,High
2021-09-24,Bengaluru,Theft,29,18762,High
2021-09-24,Delhi,Theft,31,20807,Low
2021-09-24,Delhi,Vandalism,4,2835,High
2021-09-24,Mumbai,Vandalism,13,29604,High
2021-09-25,Kolkata,Assault,18,18415,Medium
2021-09-25,Mumbai,Burglary,18,17189,Medium
2021-09-25,Mumbai,Theft,5,7546,High
2021-09-25,Kolkata,Theft,7,6820,High
2021-09-25,Chennai,Assault,12,10465,Medium
2021-09-25,Kolkata,Assault,22,10942,High
2021-09-26,Chennai,Burglary,42,25836,Medium
2021-09-26,Delhi,Vandalism,20,6502,Low
2021-09-26,Mumbai,Assault,13,5489,Medium
2021-09-27,Chennai,Fraud,30,24375,Medium
2021-09-28,Delhi,Vandalism,4,18029,High
2021-09-28,Delhi,Vandalism,37,14359,Medium
2021-09-28,Chennai,Vandalism,48,12039,Medium
2021-09-29,Kolkata,Theft,8,12004,Medium
2021-09-29,Chennai,Assault,30,1338,Low
2021-09-29,Delhi,Vandalism,37,8521,High
2021-09-30,Kolkata,Vandalism,40,1054,High
2021-09-30,Mumbai,Burglary,46,1234,Low
2021-09-30,Delhi,Theft,43,10760,Medium
2021-09-30,Delhi,Vandalism,11,28968,Medium
2021-10-01,Kolkata,Burglary,31,25627,Low
2021-10-01,Chennai,Assault,4,20674,High
2021-10-01,Kolkata,Burglary,29,5052,High
2021-10-01,Kolkata,Assault,17,19411,Medium
2021-10-01,Mumbai,Theft,25,28410,Low
2021-10-02,Chennai,Burglary,34,20717,High
2021-10-02,Chennai,Assault,33,7152,Low
2021-10-03,Mumbai,Vandalism,14,29648,Medium
2021-10-03,Kolkata,Burglary,39,10526,High
2021-10-04,Mumbai,Fraud,2,28541,High
2021-10-04,Mumbai,Theft,45,4980,Medium
2021-10-05,Kolkata,Theft,47,5447,Medium
2021-10-05,Mumbai,Theft,26,21428,Medium
2021-10-05,Mumbai,Fraud,11,26120,High
2021-10-05,Mumbai,Assault,12,22762,Medium
2021-10-06,Delhi,Fraud,37,13368,Low
2021-10-06,Delhi,Assault,22,18062,Low
2021-10-06,Mumbai,Assault,1,11573,High
2021-10-07,Chennai,Assault,18,21612,High
2021-10-07,Chennai,Fraud,14,16891,High
2021-10-07,Kolkata,Assault,12,4240,High
2021-10-07,Bengaluru,Fraud,31,27050,Medium
2021-10-07,Mumbai,Assault,31,3364,Low
2021-10-07,Mumbai,Theft,21,4240,Medium
2021-10-07,Kolkata,Fraud,3,3450,High
2021-10-08,Bengaluru,Assault,2,7080,Low
2021-10-08,Delhi,Vandalism,39,29524,Low
2021-10-08,Kolkata,Theft,9,17493,Low
2021-10-09,Bengaluru,Vandalism,17,21467,Medium
2021-10-09,Bengaluru,Assault,5,4800,Low
2021-10-09,Bengaluru,Assault,25,29163,Low
2021-10-10,Mumbai,Vandalism,7,27462,Medium
2021-10-10,Chennai,Theft,14,17335,Low
2021-10-10,Chennai,Burglary,37,24531,Medium
2021-10-10,Chennai,Burglary,9,18344,Low
2021-10-11,Bengaluru,Burglary,40,29764,Medium
2021-10-11,Chennai,Vandalism,20,20742,Medium
2021-10-11,Bengaluru,Assault,44,15637,High
2021-10-12,Bengaluru,Vandalism,26,20870,Medium
2021-10-12,Kolkata,Fraud,18,24229,Medium
2021-10-13,Mumbai,Burglary,45,28260,High
2021-10-14,Delhi,Vandalism,5,29363,High
2021-10-14,Chennai,Burglary,3,23211,High
2021-10-14,Bengaluru,Burglary,24,21381,Medium
2021-10-15,Delhi,Burglary,46,26142,High
2021-10-15,Kolkata,Assault,33,14776,High
2021-10-15,Mumbai,Fraud,31,18214,High
2021-10-16,Kolkata,Vandalism,37,18767,Low
2021-10-17,Delhi,Assault,22,26908,Low
2021-10-17,Mumbai,Assault,15,23307,Medium
2021-10-18,Delhi,Burglary,37,26540,High
2021-10-18,Chennai,Vandalism,2,24956,High
2021-10-18,Mumbai,Assault,11,2891,Low
2021-10-18,Chennai,Fraud,42,13726,Low
2021-10-19,Delhi,Assault,35,19584,High
2021-10-19,Mumbai,Assault,10,22784,High
2021-10-19,Kolkata,Assault,31,15476,Low
2021-10-20,Mumbai,Burglary,15,4894,High
2021-10-20,Chennai,Fraud,23,1569,Medium
2021-10-20,Bengaluru,Theft,9,20531,High
2021-10-20,Bengaluru,Assault,16,17832,Medium
2021-10-21,Kolkata,Assault,2,17868,Low
2021-10-21,Bengaluru,Vandalism,34,23987,High
2021-10-21,Delhi,Theft,19,19462,Low
2021-10-21,Delhi,Fraud,46,11937,High
2021-10-22,Mumbai,Fraud,15,18178,Medium
2021-10-22,Delhi,Vandalism,12,1794,Low
2021-10-22,Delhi,Assault,4,2861,High
2021-10-22,Bengaluru,Assault,20,16067,Medium
2021-10-22,Chennai,Vandalism,22,5664,Low
2021-10-22,Chennai,Burglary,43,26395,Medium
2021-10-22,Bengaluru,Assault,48,16164,Low
2021-10-22,Kolkata,Burglary,13,4323,High
2021-10-23,Mumbai,Vandalism,36,29247,Low
2021-10-23,Chennai,Vandalism,13,28608,Medium
2021-10-23,Kolkata,Vandalism,25,2722,Low
2021-10-23,Kolkata,Assault,2,22830,High
2021-10-23,Delhi,Burglary,41,6529,High
2021-10-23,Chennai,Vandalism,39,5872,Low
2021-10-23,Chennai,Theft,36,14696,Medium
2021-10-23,Mumbai,Vandalism,24,10705,High
2021-10-23,Kolkata,Vandalism,47,7200,High
2021-10-23,Bengaluru,Theft,13,25983,Medium
2021-10-24,Kolkata,Assault,39,19913,Medium
2021-10-24,Bengaluru,Fraud,45,13436,High
2021-10-24,Bengaluru,Vandalism,5,12047,Low
2021-10-25,Chennai,Vandalism,8,24902,Medium
2021-10-25,Mumbai,Assault,7,12320,High
2021-10-25,Mumbai,Vandalism,38,1693,High
2021-10-25,Kolkata,Vandalism,25,7073,Low
2021-10-25,Chennai,Burglary,7,18297,Low
2021-10-25,Mumbai,Fraud,15,21941,Medium
2021-10-26,Bengaluru,Fraud,45,15639,Medium
2021-10-26,Kolkata,Theft,16,7027,High
2021-10-26,Bengaluru,Assault,22,7153,Medium
2021-10-27,Bengaluru,Vandalism,33,27839,Medium
2021-10-27,Mumbai,Fraud,18,26525,Medium
2021-10-27,Delhi,Assault,10,9645,Low
2021-10-27,Bengaluru,Theft,13,18032,Medium
2021-10-28,Delhi,Fraud,48,5210,Low
2021-10-28,Mumbai,Assault,26,18632,High
2021-10-28,Delhi,Assault,10,7088,High
2021-10-29,Bengaluru,Fraud,28,11841,Medium
2021-10-29,Mumbai,Fraud,36,27251,Low
2021-10-29,Chennai,Assault,14,21575,Medium
2021-10-30,Bengaluru,Burglary,15,12646,High
2021-10-30,Chennai,Burglary,38,17586,Low
2021-10-31,Mumbai,Fraud,41,9117,Low
2021-10-31,Chennai,Fraud,22,21875,High
2021-10-31,Delhi,Theft,12,7411,Medium
2021-10-31,Kolkata,Fraud,24,4597,High
2021-11-01,Bengaluru,Theft,24,3261,Medium
2021-11-02,Delhi,Fraud,9,1360,Medium
2021-11-02,Chennai,Assault,17,23273,High
2021-11-02,Bengaluru,Burglary,41,6816,Medium
2021-11-02,Delhi,Theft,33,5031,Low
2021-11-02,Bengaluru,Assault,13,22819,Low
2021-11-02,Delhi,Burglary,18,29239,Medium
2021-11-02,Chennai,Burglary,30,15069,Low
2021-11-02,Bengaluru,Vandalism,32,4490,High
2021-11-03,Bengaluru,Assault,12,19360,High
2021-11-03,Mumbai,Theft,15,8198,Medium
2021-11-03,Mumbai,Vandalism,1,18889,Medium
2021-11-04,Chennai,Fraud,34,28995,Low
2021-11-04,Bengaluru,Assault,18,19510,High
2021-11-04,Mumbai,Burglary,13,6043,High
2021-11-04,Mumbai,Theft,47,15358,Medium
